"time","period","gdp","exp","epg","hpr","gdpus","oil","crd","bci"
2010.58333333333,3,NA,NA,0.0387528149198951,NA,NA,0.0170161429391437,NA,NA
2010.66666666667,3,-2.68560265618376,5.48074796021911,0.0855714198390478,0.0288595237289531,0.734507153790886,0.00195686091428987,-19.3131555500728,6.90876644027731
2010.75,3,NA,NA,0.101855062140625,NA,NA,0.0672767760449893,NA,NA
2010.83333333333,3,NA,NA,0.100112610035791,NA,NA,0.0316508782277099,NA,NA
2010.91666666667,3,2.35985733279485,2.22182117964076,0.116229651729683,0.038349607660431,0.500647205012683,0.0595029380138546,-19.0507358283021,26.5307362689611
2011,3,NA,NA,0.0970082335563049,NA,NA,0.0255759326911869,NA,NA
2011.08333333333,3,NA,NA,0.0403247010775373,NA,NA,0.0516065677383655,NA,NA
2011.16666666667,3,3.15932884368433,4.89731528666519,0.0704120928652612,0.0439815804420832,-0.240730776493869,0.0997486881740564,-12.8682651120676,7.46504632296009
2011.25,3,NA,NA,0.0826356431079088,NA,NA,0.0629670833030246,NA,NA
2011.33333333333,3,NA,NA,0.0644470630143667,NA,NA,-0.0749593392628962,NA,NA
2011.41666666667,3,0.75733054998679,2.36273187686251,0.0484149313893404,0.0482717169849402,0.712429510349466,-0.0211934378516857,-10.825543257665,7.46132260080068
2011.5,3,NA,NA,0.0581584382309845,NA,NA,0.0166596582561883,NA,NA
2011.58333333333,3,NA,NA,-0.0550870429443167,NA,NA,-0.0730988153686459,NA,NA
2011.66666666667,3,1.21387012326171,1.71719601883256,-0.124119392940867,0.0473984302237388,-0.0277825214336502,0.00188589807394543,-11.2300039706727,-8.40763939541438
2011.75,3,NA,NA,-0.0698509201764632,NA,NA,-0.0103394418974445,NA,NA
2011.83333333333,3,NA,NA,-0.132761785202562,NA,NA,0.0502136779797422,NA,NA
2011.91666666667,3,-0.184461017414783,-5.13374158017772,-0.152322296908339,0.0376302827683403,1.15261676529688,-0.011382114514104,-10.9868476928059,-5.08595368938041
2012,3,NA,NA,-0.0604112689210776,NA,NA,0.0224801473309553,NA,NA
2012.08333333333,3,NA,NA,-0.0192078639006776,NA,NA,0.0513462760306723,NA,NA
2012.16666666667,3,2.84439177891418,4.56669347424814,-0.0210416177834567,0.0252388866911993,0.779943284988072,0.0423288085293525,-9.7218595256434,6.90151760228396
2012.25,3,NA,NA,-0.039988213945482,NA,NA,-0.0367844855348412,NA,NA
2012.33333333333,3,NA,NA,-0.112962613104522,NA,NA,-0.0860596058756985,NA,NA
2012.41666666667,3,1.42356313004921,-2.92086511734775,-0.0748245305884031,0.020432570982307,0.429278790026366,-0.136934997696319,-10.3390901895695,-3.53791321234718
2012.5,3,NA,NA,-0.0228322757301375,NA,NA,0.0634746894373715,NA,NA
2012.58333333333,3,NA,NA,-0.0296396287252083,NA,NA,0.0790493120829512,NA,NA
2012.66666666667,3,-2.31573692378113,-4.66801077700216,-0.0168977799606847,0.0184474393858935,0.134857236196773,0.00556857506254346,-4.78161229147608,-9.2102246911247
2012.75,3,NA,NA,-0.031062008119639,NA,NA,-0.0301004523582888,NA,NA
2012.83333333333,3,NA,NA,-0.0102652196678129,NA,NA,-0.019719578644418,NA,NA
2012.91666666667,3,2.36004884651049,1.14243579251143,0.011000048142564,0.0298793335194402,0.113808459377296,-0.000507611247476253,-1.66322298082826,3.90357606863715
2013,3,NA,NA,0.0412159376699644,NA,NA,0.0345553835941589,NA,NA
2013.08333333333,3,NA,NA,0.0359404033927173,NA,NA,0.0196827490990922,NA,NA
2013.16666666667,3,1.9390149570814,-1.56103921699025,0.0566236059966401,0.0307441706273726,0.881775992890077,-0.0458060235612053,2.60045051033685,0.0893465678100709
2013.25,3,NA,NA,0.0949910093809468,NA,NA,-0.0351096813502408,NA,NA
2013.33333333333,3,NA,NA,0.0629121063940693,NA,NA,0.00349896768118324,NA,NA
2013.41666666667,3,2.63242507810251,3.33334496875182,0.0141049754977441,0.0375948525914414,0.123320403656102,0.00135914612004134,5.11793589903012,3.462951115706
2013.5,3,NA,NA,0.0472329972750728,NA,NA,0.0502085398403767,NA,NA
2013.58333333333,3,NA,NA,-0.0152313366616776,NA,NA,0.0246084871472456,NA,NA
2013.66666666667,3,-0.547428141174677,0.337069424592329,0.0308432717419662,0.0393082748021318,0.780362403946455,0.00668682685137537,6.05658988546143,7.96844204541635
2013.75,3,NA,NA,0.0234697462077406,NA,NA,-0.0308562296881847,NA,NA
2013.83333333333,3,NA,NA,0.008185034414124,NA,NA,-0.0282373594354589,NA,NA
2013.91666666667,3,1.44258809209976,1.02285008061607,0.0057935982368577,0.0293842149812821,0.795079785470243,0.0248617554573461,7.66105148561798,9.17948716519022
2014,3,NA,NA,-0.0378295370580049,NA,NA,-0.0340099944932638,NA,NA
2014.08333333333,3,NA,NA,-0.0129222354615627,NA,NA,0.0230673421347504,NA,NA
2014.16666666667,3,1.12717063898078,-1.91780366247816,0.000860528295626694,0.0173305252652831,-0.252081041766594,-0.00916310846293467,9.24014761887505,3.81262613529968
2014.25,3,NA,NA,0.0276201510989288,NA,NA,0.00592742641402946,NA,NA
2014.33333333333,3,NA,NA,0.0449829107167638,NA,NA,0.0060243928157572,NA,NA
2014.41666666667,3,1.08942654933522,1.0585417107956,0.0407266914354509,0.00826510254379152,1.24607735973541,0.0232304118879163,10.9903158941179,1.46370261458422
2014.5,3,NA,NA,0.0748975312398261,NA,NA,-0.0305737465878915,NA,NA
2014.58333333333,3,NA,NA,0.0559339845257916,NA,NA,-0.0495213991810629,NA,NA
2014.66666666667,3,-0.316988094497184,-2.48164628678564,0.0329322230174065,0.00347181040271771,1.20166166386841,-0.0429052769473889,15.0225552683158,1.24535927258965
2014.75,3,NA,NA,0.0306407597340562,NA,NA,-0.1075957521583,NA,NA
2014.83333333333,3,NA,NA,0.0482913890741862,NA,NA,-0.111273562133586,NA,NA
2014.91666666667,3,2.24956247972496,-5.63692805390277,0.0517979819225065,-0.00388507293426436,0.470740806249559,-0.236393456928339,13.4115354261312,5.91680318945929
2015,3,NA,NA,0.0623698700568306,NA,NA,-0.238737097402782,NA,NA
2015.08333333333,3,NA,NA,0.0683031743986906,NA,NA,0.14709797709471,NA,NA
2015.16666666667,3,-0.357819511359558,-4.68457987876567,0.0735393096636371,-0.00991745083445197,0.819349191300489,-0.041315191145869,11.2113394124745,-1.92529300467342
2015.25,3,NA,NA,0.0992623880171562,NA,NA,0.0815955382211343,NA,NA
2015.33333333333,3,NA,NA,0.0645757072118258,NA,NA,0.0812152371969329,NA,NA
2015.41666666667,3,0.838960090405649,-3.45214509409546,0.04402006907284,-0.0140416371265345,0.821232435452757,-0.0228065615060998,11.9102415780541,-2.53572564066507
2015.5,3,NA,NA,0.0133632299087044,NA,NA,-0.119208241111159,NA,NA
2015.58333333333,3,NA,NA,-0.0819369990713637,NA,NA,-0.174262279371328,NA,NA
2015.66666666667,3,-0.136287323955209,-5.30725030607542,-0.111297088484222,-0.0219508367020171,0.239827894573708,0.0127045742520109,11.1569347373113,-12.016870329221
2015.75,3,NA,NA,-0.0417371402291276,NA,NA,0.0128942660758582,NA,NA
2015.83333333333,3,NA,NA,-0.0835280843486046,NA,NA,-0.0867317935673231,NA,NA
2015.91666666667,3,0.883914908424543,-2.04978698510789,-0.0772372115568544,-0.0211377281151703,0.0998595097682298,-0.165867456140693,13.0297485664544,-13.1562793201887
2016,3,NA,NA,-0.155104656455389,NA,NA,-0.202733522593698,NA,NA
2016.08333333333,3,NA,NA,-0.131591562786073,NA,NA,0.0416272429236468,NA,NA
2016.16666666667,3,0.520450054835209,-6.30785545622468,-0.0695347026453251,-0.0221907985262477,0.383932831727485,0.181132622197786,12.4382095609049,-7.09782841778184
2016.25,3,NA,NA,-0.0710379341171872,NA,NA,0.0850532130137029,NA,NA
2016.33333333333,3,NA,NA,-0.0838656067604337,NA,NA,0.117818207436187,NA,NA
2016.41666666667,3,0.766592529142862,4.88828638053782,-0.0803979296610853,-0.0202305268870457,0.564005335085938,0.0339797763882222,14.4988986747857,-5.53507653482907
2016.5,3,NA,NA,-0.070581828130959,NA,NA,-0.0750642802483624,NA,NA
2016.58333333333,3,NA,NA,-0.0851680042222581,NA,NA,0.0122193433010127,NA,NA
2016.66666666667,3,-0.508861250948378,0.517304580564559,-0.071022864349834,-0.0289777722215246,0.476768118071469,0.00275787913969117,14.3691182696532,5.59218261273253
2016.75,3,NA,NA,-0.0851329520486307,NA,NA,0.087296883998184,NA,NA
2016.83333333333,3,NA,NA,-0.0532293323844513,NA,NA,-0.0869870285498697,NA,NA
2016.91666666667,3,2.85423768737392,-0.041120892204205,-0.0658196320424022,-0.0276313739703965,0.43661978095102,0.147986608989886,11.9308475655583,7.91020813613459
2017,3,NA,NA,-0.0152882946539647,NA,NA,0.014515329466171,NA,NA
2017.08333333333,3,NA,NA,0.000148979695253389,NA,NA,0.0131898910190027,NA,NA
2017.16666666667,3,-0.612116235653382,2.4112371141908,0.0219534580548852,-0.0248201801690827,0.442324282671791,-0.0633881282773139,10.6440848719702,3.08064635952998
2017.25,3,NA,NA,0.0218812614750635,NA,NA,0.0235244040481442,NA,NA
2017.33333333333,3,NA,NA,0.0376453386544491,NA,NA,-0.0441439862216012,NA,NA
2017.41666666667,3,1.02632979843928,0.742420951758582,0.0431621729286327,-0.0190882218642139,0.736945510145048,-0.0794566560255318,12.4876569792453,-0.534547407306066
2017.5,3,NA,NA,0.0719481921860483,NA,NA,NA,NA,NA
2017.58333333333,3,NA,NA,0.0587403256142975,NA,NA,NA,NA,NA
2017.66666666667,3,2.09930642320995,4.9179705969844,0.0506608781960425,-0.00533849452578723,0.696054556642878,NA,10.4770249647905,5.97690667651264
2017.75,3,NA,NA,0.101413566083395,NA,NA,NA,NA,NA
2017.83333333333,3,NA,NA,0.114492295802097,NA,NA,NA,NA,NA
2017.91666666667,3,1.03418284083965,4.58474750078635,0.113903196696974,0.0090739850309848,0.56633047129111,NA,13.2254964817946,7.72209814727591
